FIELD_MGT_NO_현장관리번호,EQ_NM_시설명칭,EQ_NO,FWK_FCLT_NM_기능시설명,TASK_NM_과업,SOU_ID,L2_AREA_NAME,L3_BUILDING,L4_FLOOR,L5_SECTOR,L6_ROOM,FWK_F1,FWK_F2,FWK_F3,FWK_F4
4-4YA-M IAC-00011,2F 홀/복도11 에어컨,1577129,2F 홀/복도11 에어컨,열원,기계그룹-열원사업소-열원-0007071,외곽지역,,2F,미분류,복도,기계,냉난방/공조,,냉방시설
4-4YA-M IAC-00012,2F 홀/복도12 에어컨,1577130,2F 홀/복도12 에어컨,열원,기계그룹-열원사업소-열원-0007072,외곽지역,,2F,미분류,복도,기계,냉난방/공조,,냉방시설
4-4YA-M IAC-00013,2F 홀/복도13 에어컨,1577131,2F 홀/복도13 에어컨,열원,기계그룹-열원사업소-열원-0007073,외곽지역,,2F,미분류,복도,기계,냉난방/공조,,냉방시설
4-4YA-M IAC-00014,2F 홀/복도14 에어컨,1577132,2F 홀/복도14 에어컨,열원,기계그룹-열원사업소-열원-0007074,외곽지역,,2F,미분류,복도,기계,냉난방/공조,,냉방시설
4-4YA-M-OAC-00001,RF 에어컨 실외기-1,1577133,RF 에어컨 실외기-1,열원,기계그룹-열원사업소-열원-0007075,외곽지역,,RF,미분류,옥외,기계,냉난방/공조,,냉방시설
4-4YA-M-OAC-00002,RF 에어컨 실외기-2,1577134,RF 에어컨 실외기-2,열원,기계그룹-열원사업소-열원-0007076,외곽지역,,RF,미분류,옥외,기계,냉난방/공조,,냉방시설
4-4YA-M-SAC-00001,1F 통신실 에어컨,1577135,1F 통신실 에어컨,열원,기계그룹-열원사업소-열원-0007077,외곽지역,,1F,미분류,통신실,기계,냉난방/공조,,냉방시설
4-4YA-M-SAC-00002,2F 통신실 에어컨,1577136,2F 통신실 에어컨,열원,기계그룹-열원사업소-열원-0007078,외곽지역,,2F,미분류,통신실,기계,냉난방/공조,,냉방시설
4-4YA-M SAC-00004,B1F 전기실 에어컨-1,,B1F 전기실 에어컨-1,열원,기계그룹-열원사업소-열원-0007079,외곽지역,,B1F,미분류,전기실,기계,냉난방/공조,,냉방시설
4-4YA-M SAC-00003,B1F 전기실 에어컨-2,,B1F 전기실 에어컨-2,열원,기계그룹-열원사업소-열원-0007080,외곽지역,,B1F,미분류,전기실,기계,냉난방/공조,,냉방시설
4-4YA-M SAC-00005,2F 휴게실 에어컨-1,1577139,2F 휴게실 에어컨-1,열원,기계그룹-열원사업소-열원-0007081,외곽지역,,2F,미분류,휴게실,기계,냉난방/공조,,냉방시설
4-4YA-M SAC-00006,2F 휴게실 에어컨-2,1577140,2F 휴게실 에어컨-2,열원,기계그룹-열원사업소-열원-0007082,외곽지역,,2F,미분류,휴게실,기계,냉난방/공조,,냉방시설
4-4YA-M SAC-00007,2F 휴게실 에어컨-3,1577141,2F 휴게실 에어컨-3,열원,기계그룹-열원사업소-열원-0007083,외곽지역,,2F,미분류,휴게실,기계,냉난방/공조,,냉방시설
4-4YA-M SAC-00008,2F 휴게실 에어컨-4,1577142,2F 휴게실 에어컨-4,열원,기계그룹-열원사업소-열원-0007084,외곽지역,,2F,미분류,휴게실,기계,냉난방/공조,,냉방시설
4-4YA-M SAC-00009,2F 휴게실 에어컨-5,1577143,2F 휴게실 에어컨-5,열원,기계그룹-열원사업소-열원-0007085,외곽지역,,2F,미분류,휴게실,기계,냉난방/공조,,냉방시설
4-4YA-M FAN-SF001,B1F 기계실 급기팬,1577144,B1F 기계실 급기팬,열원,기계그룹-열원사업소-열원-0007086,외곽지역,,B1F,미분류,기계실,기계,냉난방/공조,,공조시설
4-4YA-M FAN-SF005,B1F 전기실 급기팬,1577146,B1F 전기실 급기팬,열원,기계그룹-열원사업소-열원-0007087,외곽지역,,B1F,미분류,전기실,기계,냉난방/공조,,공조시설
4-4YA-M FAN-EF001,B1F 기계실 배기팬,1577148,B1F 기계실 배기팬,열원,기계그룹-열원사업소-열원-0007088,외곽지역,,B1F,미분류,기계실,기계,냉난방/공조,,공조시설
4-4YA-M FAN-EF002,PIT좌 배기팬,1577149,PIT좌 배기팬,열원,기계그룹-열원사업소-열원-0007089,외곽지역,,B1F,미분류,PIT,기계,냉난방/공조,,공조시설
4-4YA-M FAN-EF003,PIT우 배기팬,1577150,PIT우 배기팬,열원,기계그룹-열원사업소-열원-0007090,외곽지역,,B1F,미분류,PIT,기계,냉난방/공조,,공조시설
4-4YA-M HRV-00001,1F 전열교환기,1577151,1F 전열교환기,열원,기계그룹-열원사업소-열원-0007091,외곽지역,,1F,미분류,각실,기계,냉난방/공조,,공조시설
4-4YA-M HRV-00002,2F 전열교환기,1577152,2F 전열교환기,열원,기계그룹-열원사업소-열원-0007092,외곽지역,,2F,미분류,각실,기계,냉난방/공조,,공조시설
3-4K4-M-PAC-01017,2F 공항플랜트 T2 제어실 스탠드에어컨,1578362,2F 공항플랜트 T2 제어실 스탠드에어컨,열원,기계그룹-열원사업소-열원-0007093,외곽지역,동력동C,2F,미분류,공항플랜트T2제어실,기계,냉난방/공조,전열교환기,전열교환기
3-4K4-M-PAC-01015,1F 전기창고 스탠드에어컨,1578363,1F 전기창고 스탠드에어컨,열원,기계그룹-열원사업소-열원-0007094,외곽지역,동력동C,1F,미분류,전기창고,기계,냉난방/공조,팬코일/실내기 FCU,에어컨
4-4L6-M-IAC-00004-1,1F 휴게실(남) 천장형에어컨,1578364,1F 휴게실(남) 천장형에어컨,열원,기계그룹-열원사업소-열원-0007095,외곽지역,동절기장비고F,1F,미분류,휴게실,기계,냉난방/공조,전열교환기,전열교환기
4-4L6-M-IAC-00004-2,1F 휴게실(여) 천장형에어컨,1578365,1F 휴게실(여) 천장형에어컨,열원,기계그룹-열원사업소-열원-0007096,외곽지역,동절기장비고F,1F,미분류,휴게실,기계,냉난방/공조,전열교환기,전열교환기
4Q1-M-EXT-0005,B1F 기계실 팽창탱크(지열),1578366,B1F 기계실 팽창탱크(지열),열원,기계그룹-열원사업소-열원-0007097,공항단지>교육훈련지역>교육구역,인재개발원,B1F,미분류,기계실,기계,급수/배수/위생,물탱크/저수조/압력탱크,팽창탱크
4Q1-M PMP-0003,B1F 기계실 지열순환펌프(1차측)-1,1578367,B1F 기계실 지열순환펌프(1차측)-1,열원,기계그룹-열원사업소-열원-0007098,공항단지>교육훈련지역>교육구역,인재개발원,B1F,미분류,기계실,기계,냉난방/공조,히트펌프,지열순환펌프
4Q1-M PMP-00031,B1F 기계실 지열순환펌프(1차측)-2,1578368,B1F 기계실 지열순환펌프(1차측)-2,열원,기계그룹-열원사업소-열원-0007099,공항단지>교육훈련지역>교육구역,인재개발원,B1F,미분류,기계실,기계,냉난방/공조,히트펌프,지열순환펌프
4Q1-M PMP-00032,B1F 기계실 지열순환펌프(1차측)-3,1578369,B1F 기계실 지열순환펌프(1차측)-3,열원,기계그룹-열원사업소-열원-0007100,공항단지>교육훈련지역>교육구역,인재개발원,B1F,미분류,기계실,기계,냉난방/공조,히트펌프,지열순환펌프
4Q1-M PMP-00033,B1F 기계실 지열순환펌프(1차측)-4,1578370,B1F 기계실 지열순환펌프(1차측)-4,열원,기계그룹-열원사업소-열원-0007101,공항단지>교육훈련지역>교육구역,인재개발원,B1F,미분류,기계실,기계,냉난방/공조,히트펌프,지열순환펌프
4Q1-M PMP-00034,B1F 기계실 지열순환펌프(1차측)-5,1578371,B1F 기계실 지열순환펌프(1차측)-5,열원,기계그룹-열원사업소-열원-0007102,공항단지>교육훈련지역>교육구역,인재개발원,지하1층,미분류,기계실,기계,냉난방/공조,히트펌프,지열순환펌프
4Q1-M PMP-00035,B1F 기계실 지열순환펌프(2차측)-1,1578372,B1F 기계실 지열순환펌프(2차측)-1,열원,기계그룹-열원사업소-열원-0007103,공항단지>교육훈련지역>교육구역,인재개발원,지하1층,미분류,기계실,기계,냉난방/공조,히트펌프,지열순환펌프
4Q1-M PMP-00036,B1F 기계실 지열순환펌프(2차측)-2,1578373,B1F 기계실 지열순환펌프(2차측)-2,열원,기계그룹-열원사업소-열원-0007104,공항단지>교육훈련지역>교육구역,인재개발원,지하1층,미분류,기계실,기계,냉난방/공조,히트펌프,지열순환펌프
4Q1-M PMP-00037,B1F 기계실 지열순환펌프(2차측)-3,1578374,B1F 기계실 지열순환펌프(2차측)-3,열원,기계그룹-열원사업소-열원-0007105,공항단지>교육훈련지역>교육구역,인재개발원,지하1층,미분류,기계실,기계,냉난방/공조,히트펌프,지열순환펌프
4Q1-M PMP-00038,B1F 기계실 지열순환펌프(2차측)-4,1578375,B1F 기계실 지열순환펌프(2차측)-4,열원,기계그룹-열원사업소-열원-0007106,공항단지>교육훈련지역>교육구역,인재개발원,지하1층,미분류,기계실,기계,냉난방/공조,히트펌프,지열순환펌프
4Q1-M PMP-00039,B1F 기계실 지열순환펌프(2차측)-5,1578376,B1F 기계실 지열순환펌프(2차측)-5,열원,기계그룹-열원사업소-열원-0007107,공항단지>교육훈련지역>교육구역,인재개발원,지하1층,미분류,기계실,기계,냉난방/공조,히트펌프,지열순환펌프
4Q1-M-IAC-00043,1F 식당 멀티에어컨 실내기-4(LG),1578377,1F 식당 멀티에어컨 실내기-4(LG),열원,기계그룹-열원사업소-열원-0007108,공항단지>교육훈련지역>교육구역,인재개발원,1F,미분류,식당,기계,,,냉방시설
4Q1-M-FCU-00422,3F 두바이(306호) FCU-3,1578378,3F 두바이(306호) FCU-3,열원,기계그룹-열원사업소-열원-0007109,공항단지>교육훈련지역>교육구역,인재개발원,3F,미분류,306호,기계,냉난방/공조,팬코일/실내기 FCU,팬코일유닛
4Q1-M-PMP-B0015,B1F 기계실 공조실 배수펌프-1(중앙감시반화장실배수),1578379,B1F 기계실 배수펌프-1(중앙감시반화장실배수),열원,기계그룹-열원사업소-열원-0007110,공항단지>교육훈련지역>교육구역,인재개발원,B1F,미분류,기계실,기계,,,배수펌프
4Q1-M-PMP-B00151,B1F 기계실 공조실 배수펌프-2(중앙감시반화장실배수),1578380,B1F 기계실 배수펌프-2(중앙감시반화장실배수),열원,기계그룹-열원사업소-열원-0007111,공항단지>교육훈련지역>교육구역,인재개발원,B1F,미분류,기계실,기계,,,배수펌프
4Q1-M-PMP-B0016,B1F 교육동 공조실 배수펌프-1(캠핑장배수),1578381,B1F 교육동 공조실 배수펌프-1(캠핑장배수),열원,기계그룹-열원사업소-열원-0007112,공항단지>교육훈련지역>교육구역,인재개발원,B1F,미분류,공조실,기계,,,배수펌프
4Q1-M-PMP-B00161,B1F 교육동 공조실 배수펌프-2(캠핑장배수),1578382,B1F 교육동 공조실 배수펌프-2(캠핑장배수),열원,기계그룹-열원사업소-열원-0007113,공항단지>교육훈련지역>교육구역,인재개발원,B1F,미분류,공조실,기계,,,배수펌프
4Q1-M-FAN-SF20011,천장 급기팬-2,1578383,천장 급기팬-2,열원,기계그룹-열원사업소-열원-0007114,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 SIM동,1F,미분류,홀,기계,,,급기팬
4Q1-M-FAN-EF20011,천장 배기팬-2,1578384,천장 배기팬-2,열원,기계그룹-열원사업소-열원-0007115,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 SIM동,1F,미분류,홀,기계,,,배기팬
4Q1-M-FCU-20011,1F 로비 FCU,1578385,1F 로비 FCU,열원,기계그룹-열원사업소-열원-0007116,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 SIM동,1F,미분류,로비,기계,냉난방/공조,팬코일/실내기 FCU,냉방시설
4Q1-M-IAC-2001,1F 부통신실 멀티에어컨 실내기-1,1578386,1F 부통신실 멀티에어컨 실내기-1,열원,기계그룹-열원사업소-열원-0007117,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 SIM동,1F,미분류,부통신실,기계,,,냉방시설
4Q1-M-IAC-2002,천장 멀티에어컨 실내기-2,1578387,천장 멀티에어컨 실내기-2,열원,기계그룹-열원사업소-열원-0007118,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 SIM동,1F,미분류,홀,기계,,,냉방시설
4Q1-M-IAC-20021,천장 멀티에어컨 실내기-3,1578388,천장 멀티에어컨 실내기-3,열원,기계그룹-열원사업소-열원-0007119,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 SIM동,1F,미분류,홀,기계,,,냉방시설
4Q1-M-OAC-2001,"1F 부통신실,천장 멀티에어컨 실외기",1578389,"1F 부통신실,천장 멀티에어컨 실외기",열원,기계그룹-열원사업소-열원-0007120,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 SIM동,1F,미분류,부통신실,기계,,,냉방시설
4-6M1-M-PAC0002,1F 전기실B 벽걸이 에어컨(천정형),1578521,1F 전기실B 벽걸이 에어컨(천정형),열원,기계그룹-열원사업소-열원-0007121,외곽지역,태양광발전설비전기실B,1F,미분류,전기실,기계,냉난방/공조,,냉방시설
4-6M1-M-FAN-SF001,1F 전기실B 급기팬,1578522,1F 전기실B 급기팬,열원,기계그룹-열원사업소-열원-0007122,외곽지역,태양광발전설비전기실B,1F,미분류,전기실,기계,냉난방/공조,,환기시설
4-6M1-M-FAN-SF002,1F 전기실B 급기팬,1578523,1F 전기실B 급기팬,열원,기계그룹-열원사업소-열원-0007123,외곽지역,태양광발전설비전기실B,1F,미분류,전기실,기계,냉난방/공조,,환기시설
4-6M1-M-FAN-EF001,1F 전기실B 배기팬,1578524,1F 전기실B 배기팬,열원,기계그룹-열원사업소-열원-0007124,외곽지역,태양광발전설비전기실B,1F,미분류,전기실,기계,냉난방/공조,,환기시설
4-6M1-M-FAN-EF002,1F 전기실B 배기팬,1578525,1F 전기실B 배기팬,열원,기계그룹-열원사업소-열원-0007125,외곽지역,태양광발전설비전기실B,1F,미분류,전기실,기계,냉난방/공조,,환기시설
4-6M1-M-IAC0001,1F 전기실B 스탠드 에어컨-1,1578526,1F 전기실B 스탠드 에어컨-1,열원,기계그룹-열원사업소-열원-0007126,외곽지역,태양광발전설비전기실B,1F,미분류,전기실,기계,냉난방/공조,,냉방시설
4-6M1-M-IAC00011,1F 전기실B 스탠드 에어컨-2,1578527,1F 전기실B 스탠드 에어컨-2,열원,기계그룹-열원사업소-열원-0007127,외곽지역,태양광발전설비전기실B,1F,미분류,전기실,기계,냉난방/공조,,냉방시설
4-6M1-M-OAC0001,1F 멀티에어컨 실외기,1578528,1F 멀티에어컨 실외기,열원,기계그룹-열원사업소-열원-0007128,외곽지역,태양광발전설비전기실B,1F,미분류,야외,기계,냉난방/공조,,냉방시설
4-6M1-M-IAC0002,1F 전기실B 스탠드 에어컨-1,1578529,1F 전기실B 스탠드 에어컨-1,열원,기계그룹-열원사업소-열원-0007129,외곽지역,태양광발전설비전기실B,1F,미분류,전기실,기계,냉난방/공조,,냉방시설
4-6M1-M-IAC00021,1F 전기실B 스탠드 에어컨-2,1578530,1F 전기실B 스탠드 에어컨-2,열원,기계그룹-열원사업소-열원-0007130,외곽지역,태양광발전설비전기실B,1F,미분류,전기실,기계,냉난방/공조,,냉방시설
4-6M1-M-OAC0002,1F 멀티에어컨 실외기,1578531,1F 멀티에어컨 실외기,열원,기계그룹-열원사업소-열원-0007131,외곽지역,태양광발전설비전기실B,1F,미분류,야외,기계,냉난방/공조,,냉방시설
4-6M1-M-IAC0003,1F 전기실B 스탠드 에어컨-1,1578532,1F 전기실B 스탠드 에어컨-1,열원,기계그룹-열원사업소-열원-0007132,외곽지역,태양광발전설비전기실B,1F,미분류,전기실,기계,냉난방/공조,,냉방시설
4-6M1-M-IAC00031,1F 전기실B 스탠드 에어컨-2,1578533,1F 전기실B 스탠드 에어컨-2,열원,기계그룹-열원사업소-열원-0007133,외곽지역,태양광발전설비전기실B,1F,미분류,전기실,기계,냉난방/공조,,냉방시설
4-6M1-M-OAC0003,1F 멀티에어컨 실외기,1578534,1F 멀티에어컨 실외기,열원,기계그룹-열원사업소-열원-0007134,외곽지역,태양광발전설비전기실B,1F,미분류,야외,기계,냉난방/공조,,냉방시설
4-6M1-M-PAC0001,1F 전기실B 스탠드 에어컨,1578535,1F 전기실B 스탠드 에어컨,열원,기계그룹-열원사업소-열원-0007135,외곽지역,태양광발전설비전기실B,1F,미분류,전기실,기계,냉난방/공조,,냉방시설
4-6M1-M-PAC00011,1F 전기실B 스탠드 에어컨,1578536,1F 전기실B 스탠드 에어컨,열원,기계그룹-열원사업소-열원-0007136,외곽지역,태양광발전설비전기실B,1F,미분류,전기실,기계,냉난방/공조,,냉방시설
4Q1-M-TNK-1001,3F 기계실 냉수공급장치 버퍼탱크,1578537,3F 기계실 냉수공급장치 버퍼탱크,열원,기계그룹-열원사업소-열원-0007137,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 강당동,3F,미분류,기계실,기계,,,공조시설
4Q1-M-FAN-EF1002,RF 휀룸 배기팬,1578538,RF 휀룸 배기팬,열원,기계그룹-열원사업소-열원-0007138,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 강당동,3F,미분류,옥상,기계,냉난방/공조,,배기팬
4Q1-M-FAN-EF1003,"RF 옥상(객실1,2호실) 배기팬",1578539,"RF 옥상(객실1,2호실) 배기팬",열원,기계그룹-열원사업소-열원-0007139,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 강당동,RF,미분류,옥상,기계,냉난방/공조,공조기 AHU,공조시설
4Q1-M-FAN-EF10031,"RF 옥상(객실7,8호실) 배기팬",1578540,"RF 옥상(객실7,8호실) 배기팬",열원,기계그룹-열원사업소-열원-0007140,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 강당동,RF,미분류,옥상,기계,냉난방/공조,,배기팬
4Q1-M-FAN-EF1004,"RF 옥상(객실3,4호실) 배기팬",1578541,"RF 옥상(객실3,4호실) 배기팬",열원,기계그룹-열원사업소-열원-0007141,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 강당동,RF,미분류,옥상,기계,냉난방/공조,공조기 AHU,공조시설
4Q1-M-FAN-EF10041,RF 옥상(객실5호실) 배기팬,1578542,RF 옥상(객실5호실) 배기팬,열원,기계그룹-열원사업소-열원-0007142,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 강당동,RF,미분류,옥상,기계,냉난방/공조,공조기 AHU,공조시설
4Q1-M-FAN-EF1005,RF 옥상(객실6호실) 배기팬,1578543,RF 옥상(객실6호실) 배기팬,열원,기계그룹-열원사업소-열원-0007143,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 강당동,RF,미분류,옥상,기계,냉난방/공조,공조기 AHU,공조시설
4Q1-M-PMP-10015,3F 기계실 (2차측)지열순환펌프,1578544,3F 기계실 (2차측)지열순환펌프,열원,기계그룹-열원사업소-열원-0007144,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 강당동,3F,미분류,기계실,기계,냉난방/공조,히트펌프,지열순환펌프
4Q1-M-PMP-10016,3F 기계실 (2차측)지열순환펌프,1578545,3F 기계실 (2차측)지열순환펌프,열원,기계그룹-열원사업소-열원-0007145,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 강당동,3F,미분류,공조실,기계,냉난방/공조,히트펌프,지열순환펌프
4Q1-M-PMP-10017,3F 기계실 (2차측)지열순환펌프,1578546,3F 기계실 (2차측)지열순환펌프,열원,기계그룹-열원사업소-열원-0007146,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 강당동,3F,미분류,공조실,기계,냉난방/공조,히트펌프,지열순환펌프
4Q1-M-PMP-10018,3F 기계실 (2차측)지열순환펌프,1578547,3F 기계실 (2차측)지열순환펌프,열원,기계그룹-열원사업소-열원-0007147,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 강당동,3F,미분류,공조실,기계,냉난방/공조,히트펌프,지열순환펌프
4Q1-M-PMP-10019,3F 기계실 (2차측)지열순환펌프,1578548,3F 기계실 (2차측)지열순환펌프,열원,기계그룹-열원사업소-열원-0007148,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 강당동,3F,미분류,공조실,기계,냉난방/공조,히트펌프,지열순환펌프
4Q1-M-PMP-B1001,B1F PIT실 배수펌프,1578549,B1F PIT실 배수펌프,열원,기계그룹-열원사업소-열원-0007149,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 강당동,B1F,미분류,PIT실,기계,,,배수펌프
4Q1-M-PMP-B10011,B1F PIT실 배수펌프,1578550,B1F PIT실 배수펌프,열원,기계그룹-열원사업소-열원-0007150,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 강당동,B1F,미분류,PIT실,기계,,,배수
4Q1-M-HEX-1001,3F 기계실 냉수공급장치 열교환기,1578551,3F 기계실 냉수공급장치 열교환기,열원,기계그룹-열원사업소-열원-0007151,공항단지>교육훈련지역>교육구역,인재개발원 항공훈련센터 강당동,3F,미분류,공조실,기계,,,열교환기
3G5-M-PAC-039,B1F 교통서비스팀 휴게실A(B1-02-50) 스탠드에어컨,1578604,B1F 교통서비스팀 휴게실A(B1-02-50) 스탠드에어컨,열원,기계그룹-열원사업소-열원-0007152,탑승단지>제1터미널지역>교통센터구역,교통센터,지하1층,B1F 서측 리테일,B1-02-50,기계,냉방설비,냉방설비 에어컨,스탠드에어컨
3G1-M-FCU-001,B5F 부통신실(B5-10-15) FCU,1578605,B5F 부통신실(B5-10-15) FCU,열원,기계그룹-열원사업소-열원-0007153,탑승단지>제1터미널지역>교통센터구역,교통센터,지하5층,B5F 남측,B5-10-15,기계,공조설비,공조설비 FCU,FCU
3G2-M-DUCT-001,B4F 덕트설비,1578606,B4F 덕트설비,열원,기계그룹-열원사업소-열원-0007154,탑승단지>제1터미널지역>교통센터구역,교통센터,지하4층,미분류,미분류,기계,공조설비,공조설비 DUCT,DUCT
3G3-M-DUCT-001,B3F 덕트설비,1578607,B3F 덕트설비,열원,기계그룹-열원사업소-열원-0007155,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,미분류,미분류,기계,공조설비,공조설비 DUCT,DUCT
3G5-M-FAN-S05-1,B2F 4전기실 급기휀2,1578608,B2F 4전기실 급기휀2,열원,기계그룹-열원사업소-열원-0007156,탑승단지>제1터미널지역>교통센터구역,교통센터,지하2층,B2F 4전기실,B2-03-04,기계,공조설비,공조설비 급기휀,급기휀
3G5-M-FAN-S06-1,B2F 3전기실 급기휀2,1578609,B2F 3전기실 급기휀2,열원,기계그룹-열원사업소-열원-0007157,탑승단지>제1터미널지역>교통센터구역,교통센터,지하2층,B2F 3전기실,B2-02-02,기계,공조설비,공조설비 급기휀,급기휀
3G4-M-DUCT-001,B2F 덕트설비,1578610,B2F 덕트설비,열원,기계그룹-열원사업소-열원-0007158,탑승단지>제1터미널지역>교통센터구역,교통센터,지하2층,미분류,미분류,기계,공조설비,공조설비 DUCT,DUCT
3G5-M-FAN-S07-1,B1F 남동측 기계실(1전기실) 급기휀2,1578611,B1F 남동측 기계실(1전기실) 급기휀2,열원,기계그룹-열원사업소-열원-0007159,탑승단지>제1터미널지역>교통센터구역,교통센터,지하1층,B1F 남동측 기계실,미분류,기계,공조설비,공조설비 급기휀,급기휀
3G5-M-FAN-S19-1,B1F 남서측 기계실(2전기실) 급기휀2,1578612,B1F 남서측 기계실(2전기실) 급기휀2,열원,기계그룹-열원사업소-열원-0007160,탑승단지>제1터미널지역>교통센터구역,교통센터,지하1층,B1F 남서측 기계실,미분류,기계,공조설비,공조설비 급기휀,급기휀
3G5-M-FAN-E36,B1F 상업시설 서측 배기휀,1578613,B1F 상업시설 서측 배기휀,열원,기계그룹-열원사업소-열원-0007161,탑승단지>제1터미널지역>교통센터구역,교통센터,지하1층,B1F 서측 리테일,미분류,기계,공조설비,공조설비 배기휀,배기휀
3G5-M-FAN-E37,B1F 상업시설 동측 배기휀,1578614,B1F 상업시설 동측 배기휀,열원,기계그룹-열원사업소-열원-0007162,탑승단지>제1터미널지역>교통센터구역,교통센터,지하1층,B1F 동측 리테일,미분류,기계,공조설비,공조설비 배기휀,배기휀
3G5-M-FCU-065,B1F 남서측 기계실 부통신실(B1-10-04) FCU,1578615,B1F 남서측 기계실 부통신실(B1-10-04) FCU,열원,기계그룹-열원사업소-열원-0007163,탑승단지>제1터미널지역>교통센터구역,교통센터,지하1층,B1F 남서측 기계실,B1-10-14,기계,공조설비,공조설비 FCU,FCU
3G5-M-FCU-066,B1F 서측 리테일 지역 FCU1,1578616,B1F 서측 리테일 지역 FCU1,열원,기계그룹-열원사업소-열원-0007164,탑승단지>제1터미널지역>교통센터구역,교통센터,지하1층,B1F 서측 리테일,미분류,기계,공조설비,공조설비 FCU,FCU
3G5-M-FCU-067,B1F 서측 리테일 지역 FCU2,1578617,B1F 서측 리테일 지역 FCU2,열원,기계그룹-열원사업소-열원-0007165,탑승단지>제1터미널지역>교통센터구역,교통센터,지하1층,B1F 서측 리테일,미분류,기계,공조설비,공조설비 FCU,FCU
3G5-M-FCU-068,B1F 서측 리테일 지역 FCU3,1578618,B1F 서측 리테일 지역 FCU3,열원,기계그룹-열원사업소-열원-0007166,탑승단지>제1터미널지역>교통센터구역,교통센터,지하1층,B1F 서측 리테일,미분류,기계,공조설비,공조설비 FCU,FCU
3G5-M-FCU-069,B1F 서측 리테일 지역 FCU4,1578619,B1F 서측 리테일 지역 FCU4,열원,기계그룹-열원사업소-열원-0007167,탑승단지>제1터미널지역>교통센터구역,교통센터,지하1층,B1F 서측 리테일,미분류,기계,공조설비,공조설비 FCU,FCU
3G5-M-FCU-070,B1F 서측 리테일 지역 FCU5,1578620,B1F 서측 리테일 지역 FCU5,열원,기계그룹-열원사업소-열원-0007168,탑승단지>제1터미널지역>교통센터구역,교통센터,지하1층,B1F 서측 리테일,미분류,기계,공조설비,공조설비 FCU,FCU
3G5-M-FCU-071,B1F 서측 리테일 지역 FCU6,1578621,B1F 서측 리테일 지역 FCU6,열원,기계그룹-열원사업소-열원-0007169,탑승단지>제1터미널지역>교통센터구역,교통센터,지하1층,B1F 서측 리테일,미분류,기계,공조설비,공조설비 FCU,FCU
3G5-M-FCU-072,B1F 동측 리테일 지역 FCU1,1578622,B1F 동측 리테일 지역 FCU1,열원,기계그룹-열원사업소-열원-0007170,탑승단지>제1터미널지역>교통센터구역,교통센터,지하1층,B1F 동측 리테일,미분류,기계,공조설비,공조설비 FCU,FCU
3G5-M-FCU-073,B1F 동측 리테일 지역 FCU2,1578623,B1F 동측 리테일 지역 FCU2,열원,기계그룹-열원사업소-열원-0007171,탑승단지>제1터미널지역>교통센터구역,교통센터,지하1층,B1F 동측 리테일,미분류,기계,공조설비,공조설비 FCU,FCU
3G5-M-FCU-074,B1F 동측 리테일 지역 FCU3,1578624,B1F 동측 리테일 지역 FCU3,열원,기계그룹-열원사업소-열원-0007172,탑승단지>제1터미널지역>교통센터구역,교통센터,지하1층,B1F 동측 리테일,미분류,기계,공조설비,공조설비 FCU,FCU
3G5-M-FCU-075,B1F 동측 리테일 지역 FCU4,1578625,B1F 동측 리테일 지역 FCU4,열원,기계그룹-열원사업소-열원-0007173,탑승단지>제1터미널지역>교통센터구역,교통센터,지하1층,B1F 동측 리테일,미분류,기계,공조설비,공조설비 FCU,FCU
3G5-M-FCU-076,B1F 동측 리테일 지역 FCU5,1578626,B1F 동측 리테일 지역 FCU5,열원,기계그룹-열원사업소-열원-0007174,탑승단지>제1터미널지역>교통센터구역,교통센터,지하1층,B1F 동측 리테일,미분류,기계,공조설비,공조설비 FCU,FCU
3G5-M-FCU-077,B1F 동측 리테일 지역 FCU6,1578627,B1F 동측 리테일 지역 FCU6,열원,기계그룹-열원사업소-열원-0007175,탑승단지>제1터미널지역>교통센터구역,교통센터,지하1층,B1F 동측 리테일,미분류,기계,공조설비,공조설비 FCU,FCU
